Timestamp,angeloPrecipUndercatchCorrected-mm,elder_mmHour,Time_vec
2015-12-06 14:00:00,0,0.1218632463,2015-12-06 14:00:00
2015-12-06 15:00:00,0,0.1142941006,2015-12-06 15:00:00
2015-12-06 16:00:00,0,0.1061194232,2015-12-06 16:00:00
2015-12-06 17:00:00,0,0.09794474578,2015-12-06 17:00:00
2015-12-06 18:00:00,0,0.08901315382,2015-12-06 18:00:00
2015-12-06 19:00:00,0,0.08356336889,2015-12-06 19:00:00
2015-12-06 20:00:00,0,0.07932464728,2015-12-06 20:00:00
2015-12-06 21:00:00,0,0.07569145733,2015-12-06 21:00:00
2015-12-06 22:00:00,0,0.07266379904,2015-12-06 22:00:00
2015-12-06 23:00:00,0,0.06691124828,2015-12-06 23:00:00
2015-12-07 0:00:00,0,0.06464050456,2015-12-07 0:00:00
2015-12-07 1:00:00,0,0.06132521873,2015-12-07 1:00:00
2015-12-07 2:00:00,0,0.05903933672,2015-12-07 2:00:00
2015-12-07 3:00:00,0,0.05666262496,2015-12-07 3:00:00
2015-12-07 4:00:00,0,0.05393773249,2015-12-07 4:00:00
2015-12-07 5:00:00,0,0.05089493591,2015-12-07 5:00:00
2015-12-07 6:00:00,0,0.0478975542,2015-12-07 6:00:00
2015-12-07 7:00:00,0,0.0466562143,2015-12-07 7:00:00
2015-12-07 8:00:00,0,0.0450515554,2015-12-07 8:00:00
2015-12-07 9:00:00,0,0.04387076867,2015-12-07 9:00:00
2015-12-07 10:00:00,0,0.04231152465,2015-12-07 10:00:00
2015-12-07 11:00:00,0,0.04117615279,2015-12-07 11:00:00
2015-12-07 12:00:00,0.4079881204,0.03966232364,2015-12-07 12:00:00
2015-12-07 13:00:00,0.8213659924,0.03893568565,2015-12-07 13:00:00
2015-12-07 14:00:00,0.6097139588,0.03820904766,2015-12-07 14:00:00
2015-12-07 15:00:00,0.6097290896,0.03784572866,2015-12-07 15:00:00
2015-12-07 16:00:00,1.409711281,0.03675577168,2015-12-07 16:00:00
2015-12-07 17:00:00,0.40006808,0.03675577168,2015-12-07 17:00:00
2015-12-07 18:00:00,0.6032574212,0.03675577168,2015-12-07 18:00:00
2015-12-07 19:00:00,0.8125157512,0.03536304886,2015-12-07 19:00:00
2015-12-07 20:00:00,1.011141084,0.03536304886,2015-12-07 20:00:00
2015-12-07 21:00:00,0.809027796,0.03536304886,2015-12-07 21:00:00
2015-12-07 22:00:00,0.6031983184,0.03536304886,2015-12-07 22:00:00
2015-12-07 23:00:00,0.6003979272,0.03536304886,2015-12-07 23:00:00
2015-12-08 0:00:00,0.80069595,0.03536304886,2015-12-08 0:00:00
2015-12-08 1:00:00,1.605936292,0.03536304886,2015-12-08 1:00:00
2015-12-08 2:00:00,1.0001702,0.03536304886,2015-12-08 2:00:00
2015-12-08 3:00:00,0.6001021204,0.03536304886,2015-12-08 3:00:00
2015-12-08 4:00:00,0.8015629656,0.03536304886,2015-12-08 4:00:00
2015-12-08 5:00:00,0.201059364,0.03675577168,2015-12-08 5:00:00
2015-12-08 6:00:00,0.2000340401,0.03675577168,2015-12-08 6:00:00
2015-12-08 7:00:00,0,0.03675577168,2015-12-08 7:00:00
2015-12-08 8:00:00,0,0.03820904766,2015-12-08 8:00:00
